Latitude;Longitude;Altitude;Geometry;Grund der Fällung;Baum_ID;Gattung;Art;Sorte;Deutsch;Straße;Hausnummer;Pflegebezirk;Politischer Bezirk;Stammumfang;X_Koord;Y_Koord
51.23796196;6.85346923;0;point;Pilzbefall (Lackporling) ;115211;Sorbus;aria;;Eberesche;Gräfrather Straße;5;3106;7;152;32350158.1;5678476.8
51.23451529;6.86145393;0;point;;115435;Robinia;pseudoacaccia;;Scheinakazie;Heyestraße;1;;;;32350704.27;5678077.3
51.23481669;6.85898251;0;point;Sturmschaden;115447;Acer;pseudoplatanus;;Bergahorn;Märkische Straße;54;3106;7;123;32350532.73;5678115.84
51.23124212;6.8439861;0;point;;116880;Gleditsia;triacanthos;;Lederhülsenbaum;Diepenstraße;;;;;32349474.25;5677749
51.23827185;6.83361338;0;point;Morschungen. Krone ausgebrochen;117024;Aesculus;hippocastanum;;Ross-Kastanie;Hardtstraße;79;3106;7;211;32348773.19;5678551.95
51.23581752;6.85065069;0;point;Pilzbefall (Lackporling) ;117378;Robinia;pseudoacaccia;;Scheinakazie;Akazienallee;3;3106;7;277;32349954.39;5678244.11
51.2395792;6.83103378;0;point;Sturmschaden;117604;Aesculus;hippocastanum;;Ross-Kastanie;Hardtstraße;66;3106;7;198;32348597.43;5678702.63
51.23968498;6.83086017;0;point;Morschungen. Krone ausgebrochen;117606;Aesculus;hippocastanum;;Ross-Kastanie;Hardtstraße;64;3106;7;233;32348585.66;5678714.75
51.24262645;6.82882599;0;point;Morschungen im Stammbereich;117796;Quercus;rubra;;Roteiche;Staufenplatz;;3106;7;312;32348453.35;5679046.01
51.24075978;6.82928284;0;point;Sturmschaden;117807;Aesculus;hippocastanum;;Ross-Kastanie;Hardtstraße;16;3106;7;168;32348479.1;5678837.51
51.23672906;6.83031057;0;point;Pilzbefall (Lackporling) ;118086;Aesculus;hippocastanum;;Kastanie;Altenbergstraße ;;3106;2;389;32348537.59;5678387.21
51.24557821;6.81911606;0;point;Riss im Zwiesel;118685;Acer;Saccharinum;;Silber-Ahorn;Graf-Recke-Straße;93;3104;2;132;32347785.42;5679394.3
51.23703362;6.82967275;0;point;Pilzbefall (Lackporling) ;118812;Aesculus;hippocastanum;;Kastanie;Altenbergstraße ;;3106;2;301;32348494.07;5678422.39
51.2331833;6.82268788;0;point;Pilzbefall (Zunderschwamm);119414;Acer;pseudoplatanus;;Bergahorn;Neumannstraße;;3106;2;245;32347993.83;5678008.7
51.24082436;6.82607685;0;point;Morschungen am Stammfuß;119722;Tilia;pallida;;Linde;Grafenberger Allee;397;3106;7;272;32348255.55;5678851.31
51.23939062;6.82347973;0;point;Morschungen am Stammfuß;119785;Tilia;pallida;;Linde;Grafenberger Allee;358;3106;7;227;32348069.56;5678697.26
51.22993626;6.82306865;0;point;Morschungen im Stammbereich;120227;Aesculus;hippocastanum;;Ross-Kastanie;Hellweg;27;3106;2;230;32348009.71;5677646.87
51.23154187;6.82092822;0;point;abgestorben;120417;Phellodendron;Sachalinense;;Korkbaum;Schlüterstraße;Park;3106;2;166;32347865.58;5677829.83
51.25151791;6.82829917;0;point;Pilzbefall (Lackporling) ;120942;Fagus;sylvatica;;Rotbuche;Rolander Weg;26;3106;7;312;32348445.82;5680035.75
51.23195992;6.81437786;0;point;;121220;Tilia;pallida;;Linde;Lindenstraße;240;;;;32347409.69;5677889.9
51.23192779;6.81455014;0;point;;121226;Tilia;pallida;;Linde;Lindenstraße;245;;;;32347421.61;5677885.97
51.23420035;6.81393774;0;point;Riss im Zwiesel;121241;Ginkgo;biloba;;Fächerblattbaum;Karl-Müller-Straße;Schul;3106;2;242;32347386.38;5678139.93
51.22983486;6.81340741;0;point;Pilzbefall (Hallimasch);121265;Robinia;pseudoacaccia;;Scheinakazie;Hoffeldstraße;39;3106;2;178;32347334.91;5677655.63
51.23538874;6.81065646;0;point;Pilzbefall (Zunderschwamm);121664;Tilia;pallida;;Linde;Hans-Sachs-Straße;39;3106;2;220;32347161.27;5678278.89
51.26708126;6.77294022;0;point;Morschungen am Stammfuß;122667;Betula;pendula;;Sandbirke;Kalkumer Straße;85;3103;6;175;32344635.45;5681881.95
51.26770244;6.76965315;0;point;Pilzbefall (Hallimasch);122683;Tilia;pallida;;Linde;An der Golzheimer Heide Elsa-Bränström;120;3103;6;185;32344408.26;5681957.98
51.26842389;6.76838384;0;point;Morschungen am Stammfuß;122744;Salix;caprea;;Salweide;An der Golzheimer Heide st. Bruno;120;3103;6;280;32344322.16;5682040.89
51.27122899;6.77368646;0;point;;122811;Robinia;pseudoacaccia;;Scheinakazie;Kalkumer Straße;145;;;;32344701.49;5682341.56
51.27179794;6.77402312;0;point;Morschungen am Stammfuß;122833;Robinia;pseudoacaccia;;Scheinakazie;Kalkumer Straße;142;3103;6;170;32344726.89;5682404.11
51.259774;6.76155778;0;point;Pilzbefall (Hallimasch);123130;Populus;*hybrid;;Pappel;Danziger Straße;;3103;5;210;32343816.7;5681093.6
51.26037208;6.76140301;0;point;Hohlstellen am Stammfuß;123131;Populus;*hybrid;;Pappel;Danziger Straße;;3103;5;190;32343807.93;5681160.43
51.26076372;6.76135445;0;point;Hohlstellen am Stammfuß;123142;Populus;*hybrid;;Pappel;Danziger Straße;;3103;5;189;32343805.87;5681204.08
51.25890327;6.76015872;0;point;;123166;Acer;saccharinum;;Silberahorn;Koetschaustraße;36 Schule;;;;32343716.14;5680999.76
51.25887242;6.76021984;0;point;;123167;Acer;saccharinum;;Silberahorn;Koetschaustraße;36 Schule;;;;32343720.3;5680996.2
51.261057;6.76111974;0;point;Pilzbefall (Hallimasch);123214;Populus;*hybrid;;Pappel;Danziger Straße;;3103;5;180;32343790.49;5681237.19
51.26158476;6.7606083;0;point;Pilzbefall (Lackporling) ;123222;Robinia;pseudoacaccia;;Scheinakazie;Danziger Straße;;3103;5;170;32343756.6;5681296.96
51.25439449;6.76642904;0;point;Pilzbefall (zottiger Schillerporling);123379;Sorbus;aria;;Eberesche;Meineckestraße;22;3103;1;110;32344138.35;5680485.1
51.25482879;6.76542566;0;point;Pilzbefall (zottiger Schillerporling);123436;Sorbus;aria;;Eberesche;Meineckestraße;41;3103;1;110;32344069.81;5680535.52
51.27014188;6.74833336;0;point;;124306;Aesculus;hippocastanum;;Ross-Kastanie;Am Vogelsang;;;;;32342929.45;5682274.62
51.26133284;6.76668764;0;point;Pilzbefall (Schwefelporling);124999;Robinia;pseudoaccacia;;Scheinakazie;Heinefeldplatz;;3103;6;165;32344179.86;5681256.03
51.26243996;6.76143525;0;point;Pilzbefall (Hallimasch);125160;Robinia;pseudoacaccia;;Scheinakazie;Am Hain;;3103;5;170;32343817.19;5681390.29
51.26250552;6.76182067;0;point;abgestorben;125164;Betula;pendula;;Sandbirke;Am Hain;;3103;5;100;32343844.3;5681396.76
51.25925727;6.76057309;0;point;Morschungen am Stammfuß;125323;Paulownia;tomentosa;;Blauglockenbaum;Koetschaustraße;36 Schule;3103;5;140;32343746.25;5681038.24
51.26024638;6.75988213;0;point;Stammschäden;125367;Prunus;serrula;;Kirsche;Koetschaustraße;hinter 28;3103;5;140;32343701.4;5681149.69
51.26042487;6.76047734;0;point;abgestorben;125384;Sorbus;aucuparia;;Eberesche;Koetschaustraße;hinter 22;3103;5;320;32343743.53;5681168.27
51.25808442;6.75869411;0;point;abgestorben;125468;Sorbus;aucuparia;;Eberesche;Gottfried-Keller-Straße;;3103;5;100;32343611.18;5680911.83
51.25780388;6.75855655;0;point;Morschungen am Stammfuß;125476;Populus;nigra;Italica;Italienische Pyramiden-Pappel;Gottfried-Keller-Straße;;3103;5;285;32343600.63;5680880.93
51.26949141;6.76010727;0;point;;125745;Acer;platanoides;;Spitzahorn;Am Roten Haus;;;;;32343748.47;5682177.17
51.27003793;6.75994663;0;point;;125777;Acer;pseudoplatanus;;Bergahorn;Am Roten Haus;ggü 65a;;;;32343739.12;5682238.28
51.27071438;6.75983616;0;point;Morschungen am Stammfuß;125808;Robinia;pseudoacaccia;;Scheinakazie;Am Roten Haus;;3103;5;160;32343733.71;5682313.73
51.27029518;6.74834493;0;point;Stammschäden;126297;Aesculus;hippocastanum;;Ross-Kastanie;Am Vogelsang;;3103;5;165;32342930.78;5682291.64
51.25855166;6.73238268;0;point;;126442;Fraxinus;excelsior;;Gemeine Esche;Am Staad;;;;;32341777.09;5681020.15
51.23613345;6.83552698;0;point;;127982;Carpinus;betulus;;Hainbuche;Stadtwald;;;;;32348899.75;5678310.24
51.23623386;6.83474192;0;point;Pilzbefall (Hallimasch);128012;Quercus;palustris;;Sumpfeiche;Ostpark;;3106;7;354;32348845.28;5678323.02
51.23652733;6.83337286;0;point;;128075;Tilia;intermedia;;Linde;Dreherstraße;;;;;32348750.68;5678358.47
51.24163327;6.7723193;0;point;;131076;Carpinus;betulus;;Fraxinus;Klever Straße;Grünanlage;;;;32344506.29;5679053.69
51.2414559;6.77030246;0;point;;131497;Populus;;;Pappel;Cecilienallee;ggü. 69 Rheinpark;;;;32344364.93;5679038.24
51.2465696;6.76771462;0;point;;132009;Acer;pseudoplatanus;;Bergahorn;Golzheimer Platz;;;;;32344201.6;5679612.32
51.23243739;6.70888408;0;point;;133170;Acer;pseudoplatanus;;Bergahorn;Heerdter Landstraße;Freizeitpark;;;;32340047.07;5678167.42
51.23238588;6.70890798;0;point;;133171;Acer;pseudoplatanus;;Bergahorn;Heerdter Landstraße;Freizeitpark;;;;32340048.56;5678161.64
51.24713249;6.7202178;0;point;abgestorben;133315;Acer;pseudoplatanus;;Bergahorn;Büdericher Straße;Daueranlage;3102;4;150;32340888.96;5679776.74
51.24589294;6.71748028;0;point;;133376;Tilia;intermedia;;Linde;Büdericher Straße;Daueranlage;;;;32340693.64;5679644.85
51.22702655;6.74935481;0;point;Pilzbefall (Zunderschwamm);133864;Populus;Alba;;Silber-Pappel;Rheinallee;Grünstreifen;3102;4;250;32342853.76;5677478.44
51.21409946;6.78814074;0;point;abgestorben;205998;Acer;;;Spitzahorn;Hüttenstraße;88;3205;3;200;32345518.33;5675958.82
51.21264346;6.79147125;0;point;Morschungen am Stammfuß;275461;Robinia;;pseudoac.Monophylla;Strassenakazie 'Monophylla';Sonnenstraße;3;3207;3;180;32345746.05;5675789.93
51.21203773;6.79191878;0;point;Morschungen am Stammfuß;275463;Robinia;;pseudoac.Monophylla;Strassenakazie 'Monophylla';Hüttenstraße;142;3207;3;181;32345775.28;5675721.64
51.18696218;6.82742053;0;point;Pilzbefall (Schwefelporling);275743;Robinia;pseudoacacia; Bessoniana;Robinie;Werstener Feld;geg 76;3209;9;180;32348172.23;5672859.56
51.18517026;6.82441906;0;point;Morschungen am Stammfuß;275759;Robinia;pseudoacacia; Bessoniana;Robinie;Werstener Feld;30;3209;9;160;32347956.6;5672666.52
51.18505652;6.82426128;0;point;Morschungen am Stammfuß;275761;Robinia;pseudoacacia; Bessoniana;Robinie;Werstener Feld;30;3209;9;150;32347945.2;5672654.2
51.18492958;6.82408051;0;point;Morschungen am Stammfuß;275763;Robinia;pseudoacacia; Bessoniana;Robinie;Werstener Feld;30;3209;9;150;32347932.15;5672640.46
51.18546227;6.82479556;0;point;Pilzbefall (Schwefelporling);275767;Robinia;pseudoacacia; Bessoniana;Robinie;Werstener Feld;42;3209;9;150;32347983.87;5672698.21
51.25612732;6.7812036;0;point;abgestorben;276976;Chamaecyparis;Lawsoniana;;Lawsons Scheinzypresse;Ulmenstraße;4;3205;3;170;32345175.05;5680646.52
51.22942791;6.78777148;0;point;;279035;Prunus;avium;;Vogelkirsche;Louise-Dumont-Straße;Park;;;;32345543.87;5677663.97
51.30335264;6.7471155;0;point;Morschungen am Stammbereich;281232;Salix;alba;;Silberweide;Kesselsbergweg;23 KITA;3111;5;80;32342957.86;5685969.95
51.20770711;6.79915184;0;point;;283768;Tilia;Europaea;Pallida' syn. t.intermedia 'pallida;Kaiser Linde;Volksgarten;;;;;32346266;5675224.96
51.20781821;6.79891904;0;point;;283770;Tilia;Europaea;;Hollaendische Linde;Volksgarten;;;;;32346250.11;5675237.8
51.20808759;6.79792186;0;point;;283785;Tilia;Euchlora;;Krim-Linde;Volksgarten;;;;;32346181.36;5675269.84
51.20822676;6.79830122;0;point;;283787;Tilia;Euchlora;;Krim-Linde;Volksgarten;;;;;32346208.32;5675284.52
51.20782345;6.7977114;0;point;;284121;Tilia;Europaea;;Hollaendische Linde;Volksgarten;;;;;32346165.78;5675240.91
51.20575977;6.80036843;0;point;;284464;Quercus;Rubra;;Amerikanische rot-Eiche;Volksgarten;;;;;32346344.49;5675005.89
51.20544999;6.7996015;0;point;;284673;Quercus;Robur;;Sommer-Eiche;Volksgarten;;;;;32346289.89;5674973.05
51.20551828;6.79966052;0;point;;284677;Quercus;Rubra;;Amerikanische rot-Eiche;Volksgarten;;;;;32346294.24;5674980.52
51.29994021;6.73191015;0;point;Morschungen im Stammfußbereich;300532;Robinia;Pseudoacacia;;Schein-Akazie - silberregen;Burgallee;3;3111;5;120;32341886.33;5685623.17
51.20263802;6.81040201;0;point;;307850;Robinia;Pseudoacaci;Monophylla;Einblaettrige Robinie;Volksgarten;;;;;32347034.97;5674637.85
51.20263802;6.81040201;0;point;;307850;Robinia;Pseudoacaci;Monophylla;Scheinakazie;Volksgarten;;;;;32347034.97;5674637.85
51.20268733;6.81039352;0;point;Stammschäden;307851;Robinia;Pseudoacaci;Monophylla;Scheinakazie;Siegburger Straße;;3207;3;176;32347034.54;5674643.35
51.20719371;6.80641243;0;point;;308381;Tilia;Europaea;;Hollaendische Linde;Volksgarten;;;;;32346771.41;5675152.71
51.20733361;6.80634336;0;point;;308382;Tilia;Europaea;;Hollaendische Linde;Volksgarten;;;;;32346767.05;5675168.41
51.30747423;6.74304133;0;point;abgestorben;310484;Tilia;Europaea;Pallida' syn. t.intermedia 'pallida;Kaiser Linde;Arnheimer Straße;99;3111;5;360;32342687.99;5686436.96
51.25756777;6.75701104;0;point;;310915;Betula;Pendula;;Sandbirke;Edith-Stein-Weg;Park;;;;32343492;5680857.97
51.25763138;6.75854731;0;point;;310932;Betula;Pendula;Tristis;Trauerweissbirke-Haengebirke;Edith-Stein-Weg;Park;;;;32343599.4;5680861.77
51.25833323;6.75846199;0;point;Morschungen am Stammfuß;310937;Populus;Nigra;Italica;Italienische pyramiden-Pappel;Gottfried-Keller-Straße;;3103;5;300;32343595.83;5680939.99
51.25753935;6.75987974;0;point;;310953;Robinia;Pseudoacacia;;Scheinakazie;Edith-Stein-Weg;Park;;;;32343692.05;5680848.7
51.25762553;6.76106491;0;point;;310960;Prunus;Avium;;Suess-Kirsche;Edith-Stein-Weg;Park;;;;32343775.03;5680855.76
51.26392906;6.76017766;0;point;abgestorben;311176;Betula;Pendula;;Sandbirke. weiss-Birke;Carl-Sonnenschein-Straße;Verbindungsweg;3103;5;93;32343734.51;5681558.54
51.26806562;6.7326874;0;point;Pilzbefall (Lackporling) ;311237;Sorbus;Aucuparia;;Gemeine eberesche-Vogelbeerbau;Stockumer Höfe;KGV;3103;5;120;32341831.02;5682077.35
51.26419541;6.74776813;0;point;Stammschäden;311403;Carpinus;Betulus;;Gemeine hainbuche-Gemeine weis;Weißdornstraße;KGV;3103;5;98;32342869.74;5681614.64
51.26035074;6.74829152;0;point;Morschungen am Stammfuß;311452;Fraxinus;Excelsior;;Gemeine Esche;Weißdornstraße;KGV;3103;5;180;32342893.14;5681186.03
51.20594676;6.80795793;0;point;Sturmschaden;318577;;Pseudoplatanus;;Bergahorn;Siegburger Straße;;3207;3;174;32346875.22;5675010.84
51.20370936;6.81036937;0;point;Stammschäden;318702;Acer;Platanoides;;Spitzahorn;Siegburger Straße;;3207;3;186;32347036.24;5674757.04
51.20367966;6.81036821;0;point;Stammschäden;318703;Acer;Pseudoplatanus;;Bergahorn;Siegburger Straße;KGV;3207;3;142;32347036.06;5674753.74
51.32707669;6.78332961;0;point;;319039;Prunus;Avium;;Suess-Kirsche;Zur Lindung;Hinter 29;;;;32345561.67;5688530.99
51.26394612;6.74789915;0;point;Sturmschaden;326558;Acer;Saccharinum;;Silber-Ahorn;Weißdornstraße;KGV;3103;5;230;32342878.03;5681586.64
51.31866465;6.75247672;0;point;;327145;Sorbus;aria;;Eberesche;Heinrich-Holtschneider-Weg;Grünanlage;;;;32343383.69;5687661.05
51.31874189;6.75252289;0;point;;327147;Sorbus;aria;;Eberesche;Heinrich-Holtschneider-Weg;Grünanlage;;;;32343387.17;5687669.54
51.25623018;6.74886355;0;point;Stammschäden;327641;Populus;Nigra;Italica;Italienische pyramiden-Pappel;Nordpark;;3103;5;320;32342919;5680726.64
51.25768059;6.74376506;0;point;Pilzbefall (schuppiger Porling);327857;Prunus;Serrula;Kanzan;Japanische Zierkirsche 'kanzan;Nordpark;;3103;5;210;32342568.23;5680898.83
51.13517496;6.8994478;0;point;Stammschäden;329165;Sorbus;Aria;Magnifica;Grosslaubige-Mehlbeere;Emil-Barth-Straße;152;3210;10;110;32353040.76;5666954.98
51.25848813;6.76236359;0;point;abgestorben;334146;Acer;Platanoides;;Spitzahorn;Danziger Straße;Park;3103;5;110;32343868.56;5680948.91
51.2552781;6.78054623;0;point;Pilzbefall am Wurzelhals (Schillerporling);334226;Betula;Pendula;;Sandbirke. weiss-Birke;Ulmenstraße;33;3104;6;124;32345126.33;5680553.48
51.25584686;6.78098292;0;point;;334298;Thuja;Occidentalis;;Abendlaendischer Lebensbaum;Ulmenstraße;Grünanlage;;;;32345158.71;5680615.8
51.25511622;6.79342379;0;point;;334465;Populus;Nigra;Italica;Italienische pyramiden-Pappel;Vogelsanger Weg;KGV;;;;32346024.29;5680508.4
51.26642084;6.76819017;0;point;Gebäudeschäden;334469;Robinia;Pseudoacacia;;Schein-Akazie - silberregen;Krönerweg;KGV;3103;6;80;32344301.88;5681818.58
51.25976347;6.76238535;0;point;Sturmschaden;334472;Acer;Campestre;;Feld-Ahorn;Deikerstraße;;3103;5;90;32343874.4;5681090.67
51.25980648;6.7623437;0;point;Sturmschaden;334473;Prunus;Avium;;Suess-Kirsche.vogel-kirsche;Deikerstraße;;3103;5;150;32343871.64;5681095.54
51.25925412;6.76242514;0;point;Sturmschaden;334474;Acer;Platanoides;Faassen's black;Schwarz-Ahorn 'faassen's black;Deikerstraße;;3103;5;160;32343875.45;5681033.95
51.26706925;6.75262011;0;point;abgestorben;334475;Betula;Pendula;;Sandbirke;Danziger Straße;;3103;5;130;32343217.99;5681923.81
51.26825766;6.75191783;0;point;;334476;;;;;Danziger Straße;;;;;32343173.05;5682057.45
51.26722012;6.75412176;0;point;abgestorben;334477;Betula;Pendula;;Sandbirke;Sandweg;;3103;5;85;32343323.25;5681937.38
51.26721041;6.75415004;0;point;abgestorben;334478;Betula;Pendula;;Sandbirke;Sandweg;;3103;5;90;32343325.19;5681936.24
51.26904149;6.76174904;0;point;;334480;Sorbus;Aucuparia;;Gemeine eberesche;Zeisigweg ;neben 35;;;;32343861.46;5682123.65
51.23539951;6.85672017;0;point;;334488;Robinia;Pseudoacaci;Monophylla;Scheinakazie;Heyestraße;neben 71a;;;;32350376.7;5678185.25
51.31939839;6.74536026;0;point;;334490;Prunus;Avium;;Suess-Kirsche;Heinrich-Walbröhl-Weg;KSP;;;;32342890.35;5687757.85
51.26280082;6.79177331;0;point;abgestorben;334499;Robinia;Pseudoacaci;Monophylla;Scheinakazie;Höxterweg;;3104;6;93;32345934.83;5681366.32
51.26290947;6.78980139;0;point;Sturmschaden;334500;Robinia;Pseudoacaci;Monophylla;Scheinakazie;Höxterweg;;3104;6;174;32345797.63;5681382.54
51.27112921;6.77430879;0;point;Pilzbefall (Schillerporling) ;334503;Sorbus;Aria;;Echte Mehlbeere;Auf den Geisten;4;3104;6;105;32344744.56;5682329.15
51.27247707;6.77826048;0;point;abgestorben;334504;Sorbus;Aria;;Echte Mehlbeere;Syltstraße;KGV;3104;6;143;32345024.72;5682470.67
51.27650567;6.78769535;0;point;Sturmschaden;334505;Prunus;Serrula;;Mahagoni-Kirsche;Fehmarnstraße Sozialamt;46;3104;6;152;32345696.27;5682898.74
51.26072459;6.76108142;0;point;Rußrindenkrankheit;334523;Acer;Platanoides;;Spitzahorn;Danziger Straße;;3103;5;110;32343786.69;5681200.31
51.26632155;6.75461257;0;point;Unfallgefahr;334525;Acer;Platanoides;;Spitz-Ahorn;Farnweg Schule;10;3103;5;110;32343354.43;5681836.42
51.26569805;6.75615637;0;point;Sturmschaden;334526;Chamaecyparis;Lawsoniana;;Lawsons Scheinzypresse;Farnweg Schule;10;3103;5;160;32343460;5681763.8
51.26644981;6.74343913;0;point;Unfallgefahr;334527;Prunus;Avium;;Suess-Kirsche.vogel-kirsche;Clemens-Brentano-Straße;;3103;5;150;32342575.46;5681874.58
51.26579934;6.74110089;0;point;abgestorben;334535;Betula;Pendula;;Sandbirke. weiss-Birke;Clemens-Brentano-Straße;20;3103;5;90;32342410.13;5681807.27
51.26571312;6.74072981;0;point;Morschungen am Stammfuß;334537;Quercus;Petraea;;Trauben-Eiche - winter-eiche;Clemens-Brentano-Straße;;3103;5;190;32342383.95;5681798.48
51.26639457;6.74403505;0;point;;334541;Betula;Pendula;;Sandbirke;Mörikestraße;Park;;;;32342616.84;5681867.16
51.26579966;6.74440925;0;point;;334542;Acer;Campestre;;Feld-Ahorn;Hölderlinstraße ;neben 1;;;;32342640.91;5681800.21
51.26476405;6.74553885;0;point;Morschungen am Stammfuß;334543;Acer;Platanoides;;Spitzahorn;Beckbuschstraße;;3103;5;110;32342716.17;5681682.64
51.26464066;6.77122949;0;point;Stammschäden;334546;Acer;Campestre;;Feld-Ahorn - hecken-ahorn - ma;Mühligweg;Bunker;3103;6;90;32344507.88;5681614.2
51.26464706;6.77096556;0;point;abgestorben;334547;Pyrus;Communis;;Kultur-Birne;Mühligweg;Bunker;3103;6;110;32344489.49;5681615.47
51.27046591;6.74873014;0;point;abgestorben;334548;Pinus;Sylvestris;;Gemeine kiefer;Am Vogelsang;;3103;5;80;32342958.23;5682309.8
51.27048812;6.74894483;0;point;abgestorben;334549;Carpinus;Betulus;;Gemeine hainbuche;Am Vogelsang;;3103;5;80;32342973.28;5682311.81
51.27055382;6.74887724;0;point;Stammschäden;334550;Prunus;Mahaleb;;Steinweichsel;Am Vogelsang;;3103;5;160;32342968.79;5682319.26
51.27064141;6.74925117;0;point;abgestorben;334551;Pinus;Sylvestris;;Gemeine kiefer;Am Vogelsang;;3103;5;90;32342995.17;5682328.2
51.27062997;6.74933904;0;point;Stammschäden;334552;Acer;Platanoides;;Spitzahorn;Am Vogelsang;;3103;5;150;32343001.26;5682326.74
51.26498426;6.74630218;0;point;abgestorben;334556;Acer;Platanoides;;Spitzahorn;Beckbuschstraße;;3103;5;165;32342770.17;5681705.49
51.26879878;6.73553941;0;point;abgestorben;334561;Quercus;Robur;;Sommer-Eiche - stiel-eiche;Stockumer Höfe;KGV;3103;5;110;32342032.47;5682152.73
51.26807171;6.73494766;0;point;Sturmschaden;334562;Salix;Alba;;Baum-Weide - kopf-weide - silb;Stockumer Höfe;KGV;3103;5;80;32341988.7;5682073.16
51.26805512;6.73495048;0;point;Stammschäden;334563;;;;;Stockumer Höfe;KGV;3103;5;160;32341988.84;5682071.31
51.26815987;6.73473057;0;point;Stammschäden;334564;Betula;Pendula;;Sandbirke. weiss-Birke;Stockumer Höfe;KGV;3103;5;160;32341973.86;5682083.43
51.26790264;6.73237572;0;point;abgestorben;334566;Acer;Platanoides;;Spitzahorn;Stockumer Höfe;KGV;3103;5;90;32341808.72;5682059.9
51.26580959;6.73746974;0;point;Morschungen am Stammfuß;334569;Acer;Platanoides;;Spitzahorn;Stockumer Höfe;KGV;3103;5;90;32342156.87;5681816.21
51.27032541;6.74807478;0;point;Stammschäden;334571;Acer;Pseudoplatanus;;Bergahorn;Am Vogelsang;;3103;5;130;32342912.04;5682295.58
51.27029206;6.74795885;0;point;abgestorben;334573;Pinus;Sylvestris;;Gemeine kiefer;Am Vogelsang;;3103;5;90;32342903.84;5682292.12
51.25851742;6.75872049;0;point;Stammschäden;334577;Sorbus;Aucuparia;;Gemeine eberesche;Gottfried-Keller-Straße;;3103;5;160;32343614.49;5680959.92
51.25810191;6.75548248;0;point;;334578;Carpinus;Betulus;;Gemeine hainbuche;Kaiserswerther Straße;Park;;;;32343387.17;5680920.62
51.25810869;6.75594855;0;point;;334579;Acer;Pseudoplatanus;;Bergahorn;Kaiserswerther Straße;Park;;;;32343419.71;5680920.38
51.25770183;6.75578491;0;point;;334580;Pinus;Nigra aus;;Oesterreichische Schwarzkiefer;Kaiserswerther Straße;Park;;;;32343406.91;5680875.49
51.25804075;6.75642959;0;point;;334581;Acer;Pseudoplatanus;;Bergahorn;Kaiserswerther Straße;Park;;;;32343453.04;5680911.8
51.25837616;6.75818213;0;point;Morschungen am Stammfuß;334582;Robinia;Pseudoacacia;;Scheinakazie;Gottfried-Keller-Straße;Grünanlage;3103;5;135;32343576.45;5680945.36
51.25790701;6.75945696;0;point;abgestorben;334589;Quercus;Petraea;;Trauben-Eiche - winter-eiche;Edith-Stein-Weg;;3103;5;185;32343663.8;5680890.48
51.20636576;6.80727086;0;point;Stammschäden;334591;Populus;Canescens;;Grau-Pappel;Siegburger Straße;Mitsubishi Halle;3207;3;360;32346828.62;5675058.86
51.32234789;6.77921339;0;point;Riss im Zwiesel;334658;Prunus;Avium;Plena;Gefuelltbluehende Vogelkirsche;Pannschoppen;28;3111;5;180;32345259;5688013.86
51.26757708;6.79354519;0;point;Morschung im Stammbereich;334661;Populus;Nigra;Italica;Italienische pyramiden-Pappel;Auf der Reide;;3104;6;187;32346074.4;5681893.68
51.26294531;6.80083562;0;point;abgestorben;334662;Acer;Pseudoplatanus;Bruchem;Bergahorn;Osterfelder Straße;Grünanlage;3104;6;132;32346567.51;5681363.41
51.26302027;6.80081843;0;point;abgestorben;334663;Acer;Campestre;;Feld-Ahorn;Osterfelder Straße;Grünanlage;3104;6;185;32346566.56;5681371.78
